industry,process_type,cost_per_transaction,processing_time,error_rate,customer_satisfaction,automation_level,process_cluster,anomaly_score,is_anomaly,predicted_satisfaction
Banking,Loan Processing,322.792841543996,25.979518849740437,0.18146617244904892,5.284397645988413,68,1,1,0,5.3558519716814095
Telecom,Logistics,4496.7187512365235,25.10290819670718,0.053483072406464445,6.292921998859324,27,0,1,0,5.5237154646466635
Healthcare,Customer Support,7835.426562112483,9.179228288900461,0.04628409057425739,4.832951180185264,89,2,1,0,5.5502784269325165
Banking,Logistics,6832.455958105272,16.884385885403944,0.10860913672211134,3.9380569337575273,20,0,1,0,5.476713810003439
Retail,Billing,6388.0541897529565,3.413313379462043,0.13777716016650715,6.768947045135403,61,1,1,0,5.42506471956856
Retail,Supply Chain,9104.598741528305,27.542304636891995,0.018423127652433473,1.0187336111492824,22,0,-1,1,5.613739781722364
Banking,Supply Chain,278.51689726977713,12.72361873688944,0.05200251435897118,9.712659527773681,20,0,1,0,5.455207036862709
Banking,Loan Processing,5614.771103303118,12.41660933278162,0.09657989663525011,3.088711793692199,74,2,1,0,5.477473703244433
Telecom,Loan Processing,7894.753599256101,9.779905747920644,0.07289082383680448,9.253888917247064,15,0,1,0,5.511192072152623
Telecom,Loan Processing,5459.220288742546,14.35924859661041,0.14539800507618117,1.981132700810554,61,1,1,0,5.426881935799545
Retail,Customer Support,3306.5659705457538,8.301022209817994,0.10712051324785019,3.142784638401153,96,1,1,0,5.4379054052439
Healthcare,Billing,1448.880594410581,11.870715911107332,0.04046823006474104,3.1138633097875035,90,2,1,0,5.4911635490106825
Retail,Billing,8886.874410980294,24.198464408961573,0.17994842206986722,9.965376137805816,64,1,1,0,5.447491917314235
Healthcare,Billing,4760.547684637269,25.193409603969982,0.06565207834183831,1.0414049115329598,79,2,1,0,5.523839900302097
Healthcare,Billing,8793.340450158445,9.821291851226968,0.14891491070324048,6.756743883731462,4,0,1,0,5.441223723885569
Telecom,Loan Processing,5899.936012088367,14.60141848603085,0.1581839980300279,8.827179229547674,45,1,1,0,5.416126719927202
Manufacturing,Supply Chain,6774.501954488508,26.340773512121515,0.1929999630486594,7.050462886222631,63,1,1,0,5.414619721441218
Manufacturing,Loan Processing,8062.1854283466555,2.527526623061217,0.10471641863957926,4.264604363952498,81,2,1,0,5.479384567379211
Banking,Billing,6625.63989154133,26.78520389787778,0.1270087479382421,9.624784264326413,40,0,1,0,5.477188837523499
Telecom,Loan Processing,4040.7429227214834,7.356346023917619,0.07362649576111141,9.04168679130137,97,2,1,0,5.478757940147302
Healthcare,Billing,5184.970500893644,20.677638082216898,0.13885406574829265,4.90559428224566,43,0,1,0,5.438719692464325
Manufacturing,Logistics,8050.150694291211,17.893999195153405,0.09804286231460074,6.159956433500471,88,2,1,0,5.515205029618802
Healthcare,Supply Chain,3799.1379340925437,17.035281697488312,0.09315394929764023,9.707672690247167,97,2,1,0,5.473627415716301
Manufacturing,Logistics,3942.402422008121,25.921446517831818,0.17253883053206004,9.84304325733823,14,0,1,0,5.39474306874975
Manufacturing,Customer Support,1047.3321489742113,3.945592165695177,0.019532080264750847,5.04840948146157,67,2,1,0,5.489635360726531
Manufacturing,Loan Processing,9154.385908695302,11.063812734443445,0.17757286128805502,8.626150253287797,50,1,1,0,5.426507803629162
Telecom,Customer Support,1001.2595179598732,16.6093296439982,0.17189326918742584,3.717822042585427,53,1,1,0,5.3533899506532014
Retail,Loan Processing,6517.2708567407035,24.527376764435154,0.10620958817673992,4.346315856375982,67,2,1,0,5.498169514837529
Healthcare,Logistics,4190.625340147697,7.276849418938474,0.10313854229906937,2.4833969469120363,88,2,1,0,5.448371974100164
Telecom,Billing,4115.631963528879,24.284965399854013,0.07874339992674313,2.8826613349905728,76,2,1,0,5.501149254933358
Telecom,Billing,6827.563182069571,12.589515992324136,0.19889302041952955,6.91185972033423,41,1,1,0,5.380225410332922
Telecom,Loan Processing,764.2279530357994,6.478501836577166,0.031122173223229833,5.597034562063728,45,2,1,0,5.475206222853467
Telecom,Billing,5977.687251219203,23.010606772860996,0.12214089476943532,3.0801867456304257,24,0,1,0,5.46529175806941
Telecom,Logistics,7743.1146811263125,3.6360681427618866,0.13951950212135925,4.626186547254873,66,1,1,0,5.439479672537641
Banking,Billing,8299.306303077283,15.928253848187845,0.18752270156121945,4.358651138773135,34,0,1,0,5.41280098423774
Healthcare,Logistics,1788.2508549983754,2.852397731994764,0.1582386644027847,9.886241840818009,72,1,1,0,5.354588827793801
Telecom,Customer Support,8984.44859577392,11.33611779957584,0.1323309685341939,8.682092534902413,77,1,1,0,5.476439068046327
Healthcare,Logistics,6595.846309289678,18.431227171185387,0.03219434019430331,4.491697000454418,21,0,1,0,5.555395351088722
Banking,Supply Chain,8830.36252812476,17.12735070312918,0.0810093681979788,9.225249210064298,8,0,1,0,5.525172461470718
Banking,Supply Chain,4904.279099390963,12.735007119235329,0.0363799120841172,4.08371852465354,23,0,1,0,5.522580973911415
Healthcare,Supply Chain,5466.1301164623,13.442391825191354,0.17743041916844762,7.011113614613735,22,0,1,0,5.385327860119811
Manufacturing,Loan Processing,9198.478942583844,7.57631704717223,0.15242801955709218,9.699849970139013,60,1,1,0,5.448271969052664
Retail,Loan Processing,9009.10447921125,14.220595064298983,0.15393198949147358,4.51250977589697,36,0,1,0,5.452286273940373
Manufacturing,Loan Processing,4536.79264635312,28.644390815904192,0.1339287383769734,7.1189646859444045,44,0,1,0,5.451261109227799
Manufacturing,Logistics,2816.685053193249,25.66313461572992,0.10633827201797483,3.663314299563699,14,0,1,0,5.449742799769092
Manufacturing,Loan Processing,3992.387302186215,5.21175320321397,0.03849450129806447,3.3968108403817716,56,2,1,0,5.502823581549836
Telecom,Customer Support,3938.8668524445225,1.8636428323067071,0.07264202847395983,6.167409997883968,99,2,1,0,5.469066131967644
Banking,Supply Chain,2939.98206232966,28.07220506878229,0.03601400057060921,9.813381382298964,13,0,1,0,5.527331238786882
Manufacturing,Logistics,2758.938082896369,16.27574274654168,0.14773349714194522,5.078204638481529,51,1,1,0,5.396474759428402
Banking,Supply Chain,8624.523071149222,16.597296871329924,0.04044346744418095,9.438732732849227,83,2,1,0,5.577263760472951
Healthcare,Loan Processing,791.6330147781507,23.64082187548915,0.14340157453262026,9.229271682202855,35,0,1,0,5.389716664109128
Retail,Logistics,6808.350702785982,10.12598024226847,0.1415285240232219,3.283863511104953,26,0,1,0,5.43157878821353
Healthcare,Billing,1810.9185094188776,14.975319496244063,0.09726785100834488,4.616374663758947,16,0,1,0,5.429000698842791
Healthcare,Customer Support,3510.6083446012262,29.09122448125539,0.03569344428242994,6.789722306447648,89,2,1,0,5.549702533311942
Telecom,Loan Processing,709.2760379348849,20.492311921039807,0.06981215696546697,5.662412959702525,40,2,1,0,5.459426187020746
Retail,Loan Processing,2772.7390048690745,5.458605927877792,0.07081769072435477,1.8636267687685688,3,0,1,0,5.447043959327319
Healthcare,Customer Support,7707.368604060697,4.863575691546245,0.14307317529722577,9.943282271144424,2,0,1,0,5.425937889866989
Healthcare,Customer Support,8861.65171301786,6.923677991657156,0.03161117368860762,7.77388601090152,18,0,1,0,5.559481755744223
Retail,Billing,2293.118803833434,23.234638558200807,0.16752304278105726,4.939246344022406,40,1,1,0,5.381670682291043
Retail,Loan Processing,4689.123608663326,9.565933111377866,0.15459138513532367,6.5635169469966215,39,1,1,0,5.396291459731122
Healthcare,Loan Processing,4756.208074578343,1.6202765535773138,0.04539831445311204,1.788155355396071,57,2,1,0,5.497816004081715
Retail,Supply Chain,8748.395527021368,28.381056541664194,0.146641232537989,5.45771488320649,38,0,1,0,5.482907537576564
Healthcare,Logistics,7651.710623470473,5.921689075452409,0.13701750447888614,9.37749174235739,6,0,1,0,5.43418102621102
Healthcare,Logistics,5179.464461843694,1.277187398293989,0.152142952021076,9.069408622494805,35,0,1,0,5.388438879740849
Telecom,Supply Chain,6740.3972846705565,7.876816469116367,0.04589642553525195,4.03642760934831,82,2,1,0,5.535008842077414
Manufacturing,Logistics,8488.815033702731,7.815834826425877,0.03994216120972904,5.78231077439205,75,2,1,0,5.558915757996981
Healthcare,Customer Support,194.43564485289494,13.238152274525968,0.054931957325323306,7.276451716788821,19,0,1,0,5.452030826205107
Banking,Logistics,4088.611307395481,27.69130511350107,0.07951562359830537,4.0600834021711485,75,2,1,0,5.506047570300329
Manufacturing,Logistics,9081.707356043078,26.49636261559384,0.16079634639680224,1.5839129628454462,28,0,1,0,5.466817736300414
Manufacturing,Supply Chain,7429.099005355119,14.24994209449041,0.1502055481209815,5.548974910460243,93,1,1,0,5.449255473204259
Manufacturing,Billing,5474.129605907339,12.916097244762389,0.1858358025329213,6.414721622410028,83,1,1,0,5.387031789307565
Telecom,Logistics,5343.480817647821,17.095263507770685,0.021139616228736936,1.0525744010935922,67,2,1,0,5.558981829286604
Healthcare,Logistics,3542.923966283934,8.060166347181207,0.012195693392695264,1.8601783618467755,65,2,1,0,5.531642554099304
Telecom,Billing,5253.153283050994,2.5133647670245223,0.14283637764315185,2.8656157923473704,46,1,1,0,5.403038917851509
Healthcare,Supply Chain,6588.293674688187,28.237499948964995,0.06306462420089148,4.132470582918407,93,2,1,0,5.554641562176468
Telecom,Billing,4241.794080445052,6.414270561438009,0.07347499015142532,5.869461005475223,22,0,1,0,5.465666931833555
Telecom,Supply Chain,7170.116149282522,6.7536211481257755,0.11389238492375732,3.6445862688369877,5,0,1,0,5.453910107161981
Banking,Customer Support,8626.19904987782,14.70134953676448,0.02945849339409172,3.4856543296585336,17,0,1,0,5.573005457623865
Telecom,Supply Chain,1631.3799970301257,15.25678700036959,0.13211193914412944,8.824144094317736,52,1,1,0,5.398436488148102
Retail,Customer Support,4570.315525892502,1.5345920813215164,0.07177801478391854,2.3054557672128366,21,0,1,0,5.461991844492632
Banking,Customer Support,4139.398903722303,5.29068742444515,0.13021587361718842,5.459141198551242,67,1,1,0,5.412619218956921
Telecom,Supply Chain,6905.9015600923085,11.96648973826151,0.1684613134839433,9.575422452425224,74,1,1,0,5.417186669408125
Manufacturing,Loan Processing,2573.6879060535007,20.828190111805633,0.04251115333411164,6.625119242044413,34,2,1,0,5.5073808943785
Retail,Supply Chain,6438.484058027535,7.624135248126139,0.18686588765375886,7.454849319049947,74,1,1,0,5.3853316042723804
Retail,Logistics,8787.143493141732,13.267418941011117,0.11083074680186432,4.881132922515464,97,2,1,0,5.503465655704234
Retail,Logistics,4239.502837956865,17.163006876777537,0.185356275383054,1.1793895040774762,8,0,1,0,5.367909690660629
Banking,Loan Processing,9119.055429794278,26.769182344075467,0.04946871561833785,6.815173315304849,30,0,1,0,5.582155266151562
Telecom,Customer Support,9932.321015441436,10.456044567486575,0.12486690627480514,6.687318532853117,95,1,1,0,5.496201019051306
Telecom,Loan Processing,1150.3112944847255,4.8731897100410215,0.08673855229148489,1.993848728169998,42,2,1,0,5.419003702536667
Manufacturing,Logistics,2407.2265610501004,15.188894551030637,0.15710221631964252,5.159437422621683,98,1,1,0,5.389660073248959
Manufacturing,Loan Processing,9508.759539672723,22.654926448837802,0.12512269921052632,9.237960501990854,74,1,1,0,5.509532960680107
Retail,Supply Chain,9587.44409616573,4.185932954529269,0.1039579368220805,2.845763487747776,16,0,1,0,5.487999882428214
Manufacturing,Loan Processing,1067.302026328909,13.315821259211852,0.18346722722189165,5.149888791706993,50,1,1,0,5.3357413500780595
Banking,Customer Support,248.48515373365314,1.5157690966120194,0.08165224219261924,5.1499286668046835,99,2,-1,1,5.4186793403626945
Telecom,Supply Chain,1694.8902302385802,1.973216267770283,0.051796238930654485,8.296853213328745,65,2,1,0,5.459749388591842
Retail,Billing,9960.526555484259,15.005647533283302,0.12553922550189742,8.421182832965002,23,0,1,0,5.4908642991513394
Manufacturing,Logistics,1881.9962044458,9.647721646376954,0.12856540306283462,7.833424776970527,14,0,1,0,5.387697691088682
Banking,Logistics,5075.221306548029,25.508111671156954,0.09342797809865633,4.289087432694464,27,0,1,0,5.489874337464976
Banking,Loan Processing,8499.33549166206,18.462474877667173,0.10245590830098264,1.648332325166681,2,0,1,0,5.500881546556693
Manufacturing,Supply Chain,301.9759458132428,14.16405589054672,0.192315148716981,4.145346795016128,28,1,1,0,5.315775191724949
Telecom,Billing,6084.440924358749,12.830125760574594,0.14921028136539224,7.118120811442057,51,1,1,0,5.425238960566965
Manufacturing,Supply Chain,2842.5519438092806,15.420118925497334,0.03101433278168963,7.324719170401687,53,2,1,0,5.515800690324999
Retail,Logistics,8637.115672753343,2.172726105167179,0.05030471346541609,9.685001885290472,57,2,1,0,5.536406518405705
Manufacturing,Supply Chain,2906.2653777143837,26.891007336199138,0.19535956054275622,5.082771082993377,44,1,1,0,5.367238004874702
Banking,Billing,6898.881630790898,29.95079151628479,0.14802845522077096,6.6919202464626135,76,1,1,0,5.470984922463929
Manufacturing,Loan Processing,6774.77436122923,6.263126620902261,0.18385857396748412,5.852717836502785,49,1,1,0,5.38505814224332
Telecom,Customer Support,2292.786133710436,4.491105978463972,0.06773367815785719,2.3555670410191363,21,0,1,0,5.44648051124287
Healthcare,Supply Chain,444.51207869666615,5.163746440009262,0.15095470341645253,5.150822249189225,51,1,1,0,5.3476330785341135
Manufacturing,Customer Support,4151.570780475433,20.169784688796646,0.1456605146194672,5.903516392200948,52,1,1,0,5.421127715530604
Telecom,Logistics,2963.01220446211,20.181784315072466,0.06599109723348126,9.556746454380328,30,0,1,0,5.485694530968708
Telecom,Loan Processing,8108.8797211757155,25.589800706073916,0.11465510183563402,4.2988514896806045,70,1,1,0,5.509468163036804
Banking,Loan Processing,8023.6054657079185,22.802965264361344,0.1292088711413561,9.8208919279718,47,0,1,0,5.484356420058791
Telecom,Supply Chain,4624.537126706992,14.041000527710853,0.10141504405721835,5.88070066621676,89,2,1,0,5.467337279588633
Telecom,Loan Processing,6104.471030699867,18.772805485394247,0.16716395426502242,3.1822231897275177,30,0,1,0,5.4139775333081435
Telecom,Supply Chain,6082.1692082705595,20.960255440672228,0.168245117941618,2.72497948314227,3,0,1,0,5.411637591042599
Telecom,Supply Chain,8288.865669433471,15.86935763827153,0.17161410417729578,2.2752542553420856,34,0,1,0,5.428879663251475
Retail,Customer Support,4307.5238998196555,14.793878549097464,0.16265047812865094,5.076395835161077,96,1,1,0,5.403760795613269
Retail,Loan Processing,2826.92212992604,19.707825923636946,0.10273586066745748,1.197337868100309,66,1,1,0,5.452291771026817
Banking,Supply Chain,2723.84568959142,17.166761920293958,0.08247327664831136,5.005407549833788,63,2,1,0,5.466768696289715
Manufacturing,Customer Support,5408.303564893821,19.674326854741402,0.16796149390573042,9.895642229403517,82,1,1,0,5.416680216076865
Telecom,Billing,4546.5672070489045,18.77278844493755,0.1031382771256907,7.030961161500399,8,0,1,0,5.45843810033755
Manufacturing,Customer Support,4457.195632750868,21.856700254895983,0.05681056573931655,7.838075090803642,45,2,1,0,5.517292019367953
Manufacturing,Customer Support,1002.2596569881015,19.641301754703406,0.10639527114122109,2.071048516464363,82,1,1,0,5.431317701501498
Banking,Supply Chain,7214.177032832937,16.07253210668075,0.036951466164656,5.257907753410817,55,2,1,0,5.559271439143654
Telecom,Logistics,2215.993211020916,20.772107527247208,0.1414096032137718,3.576007909231425,55,1,1,0,5.405869081440772
Telecom,Logistics,2049.8409390663414,14.034976990377412,0.0738250435085422,9.046877751901263,82,2,1,0,5.466038795731474
Healthcare,Logistics,4186.307370746195,8.00846555320543,0.059525171705016325,2.6316322481252126,25,0,1,0,5.482787966776234
Manufacturing,Customer Support,2355.005582016234,1.0411283838835483,0.19173666178460155,5.128599944230678,59,1,1,0,5.320826803539913
Manufacturing,Supply Chain,5880.196846349352,17.23896026722945,0.15760738919407846,6.2924294651107395,76,1,1,0,5.426960268371886
Retail,Loan Processing,3777.487059411268,18.12900157165059,0.15954320551754703,5.626369824206794,85,1,1,0,5.405148314130618
Healthcare,Customer Support,4544.226053668622,29.189419978495717,0.12850717416304486,8.472191751733666,71,1,1,0,5.462834032273629
Retail,Customer Support,5417.976283879886,11.48287168873399,0.16944283399695648,3.0830785418767634,87,1,1,0,5.401348804437733
Retail,Supply Chain,2115.001672569868,12.429864042021041,0.15424087142104245,4.396519993813222,89,1,1,0,5.382735953009635
Retail,Billing,1641.941066368745,6.852187858923516,0.12376700378538713,8.128758669165572,47,1,1,0,5.39096378858278
Banking,Customer Support,8816.176838448688,3.0454945618823355,0.1926136363518263,5.752642705631244,57,1,1,0,5.394143380939365
Banking,Billing,4393.864658031068,23.411330292990478,0.04640304044004038,4.619056470831616,62,2,1,0,5.533192053802871
Retail,Billing,4179.726735362137,8.240750865840425,0.1892421466090027,1.2649826327034837,57,1,1,0,5.356093670419276
Healthcare,Logistics,452.5602877011307,18.658240969871102,0.08627325077978433,7.780468816140484,2,0,1,0,5.429453658128665
Manufacturing,Supply Chain,5029.965395615193,20.945418030818963,0.11039580684628245,9.749638701700842,6,0,1,0,5.459878763437245
Healthcare,Billing,5586.2802439489005,14.665863931457784,0.0333204707134187,6.58258308539659,51,2,1,0,5.541834536161006
Telecom,Supply Chain,5632.524622451198,26.414211277788556,0.11262041339514027,8.708870986199152,61,1,1,0,5.484202999118035
Banking,Logistics,7099.608576296555,13.870050388412134,0.12612928285305675,5.651881688754335,1,0,1,0,5.45275394279977
Manufacturing,Supply Chain,1857.0701664110165,9.26235006821119,0.19956329294361957,3.0851286888102813,32,1,1,0,5.317280768285782
Manufacturing,Customer Support,2597.009028883126,26.984450165887047,0.19528655810359005,1.1299789381163092,11,0,1,0,5.35803703570006
Telecom,Billing,8126.231605781086,25.98536424324874,0.1936154854561146,6.880584408309903,47,1,1,0,5.425256103763798
Telecom,Supply Chain,9476.989106749601,5.757158465215977,0.0761937314193909,5.4379796342342015,75,2,1,0,5.52889494261786
Retail,Loan Processing,1445.7341989364743,1.7528695322637076,0.19834063476155828,8.038883323788413,52,1,1,0,5.304081440658986
Banking,Supply Chain,5026.7305896016605,3.609581134139,0.09654084880307105,7.252141756917741,73,2,1,0,5.4549217317149745
Banking,Billing,2220.34490212191,9.309874558060695,0.1718488891647611,9.891571313859082,40,1,1,0,5.351218734889179
Healthcare,Logistics,694.7243667143262,29.19553425050961,0.05110079411360468,5.592813250708358,90,2,1,0,5.503366548467885
Retail,Logistics,3322.4830474487408,17.196968441663927,0.10610830413475444,4.8445731070570845,81,1,1,0,5.452480092525202
Retail,Billing,1522.507489323706,11.824590228848797,0.19354229826424504,3.5806572049536545,57,1,1,0,5.3289993068738335
Retail,Customer Support,7128.337426999038,26.772766743769644,0.18993596541545124,5.29175162612147,67,1,1,0,5.423160281239281
Retail,Customer Support,5383.8815953472995,14.140953612876489,0.13990962678607108,8.8558433031063,22,0,1,0,5.424133837607498
Banking,Logistics,1523.9612628040777,10.141920223629613,0.1615847212850814,1.3819575321256714,84,1,1,0,5.363660646852543
Banking,Logistics,191.49172521459224,28.295366333624063,0.04352107235445627,9.801100425575699,35,2,1,0,5.4938945991423305
Retail,Billing,8100.754785339705,25.63601231958766,0.14711512440198993,9.939764748770182,93,1,1,0,5.480419964447258
Healthcare,Customer Support,1844.3246210260506,25.46638288716379,0.12742965358372074,6.380392407291116,84,1,1,0,5.429929678379036
Manufacturing,Logistics,6101.544757985584,15.85625754845618,0.027394829792736754,3.9838978332586126,86,2,1,0,5.562135843147464
Manufacturing,Customer Support,3435.5269394597813,23.893713565648195,0.03150021125203849,3.0074407148982143,20,0,1,0,5.531112801508394
Healthcare,Logistics,5896.310789318853,6.201247418672004,0.030604287372739757,3.4884135611639087,71,2,1,0,5.536357009152368
Retail,Supply Chain,3224.9709071250077,17.623465769131066,0.14762781761766877,1.4509488385447467,54,1,1,0,5.404691544490031
Banking,Loan Processing,960.7016508533163,29.531531762578826,0.03692588956703877,5.27599862635023,55,2,1,0,5.515003901116841
Manufacturing,Supply Chain,2307.2050847217606,9.437794485020888,0.09886913151174938,1.5159184377796526,12,0,1,0,5.422047069382419
Telecom,Logistics,1961.7798081428484,24.03621754818258,0.07782654311677396,7.466267932983327,21,0,1,0,5.467904576833593
Telecom,Loan Processing,4337.391589152474,15.22387380903395,0.11459578674634138,4.347365099795686,6,0,1,0,5.437607298815437
Healthcare,Loan Processing,6617.009455918957,2.1543648134405324,0.14423053257168655,2.794282585724469,23,0,1,0,5.411721048768393
Retail,Logistics,2711.6801419689396,23.127562536654356,0.1400972820720531,5.903682020524346,60,1,1,0,5.41783964334354
Manufacturing,Logistics,219.4923594761177,5.888505187371271,0.10794878402373155,9.763833765187124,4,0,-1,1,5.381923534862479
Retail,Customer Support,5237.479906221093,19.312733446849755,0.09822362598597324,7.256179441165765,49,0,1,0,5.479554098868734
Manufacturing,Logistics,6097.018944653823,3.484261627362214,0.08558496307322916,5.425721650937442,61,2,1,0,5.475473605221693
Healthcare,Billing,9632.417890617917,28.45915452738298,0.17376289017783209,7.992228693290556,54,1,1,0,5.467900525890059
Healthcare,Logistics,5935.760950623144,9.459992728230466,0.07286184292580254,7.637288247090898,25,0,1,0,5.490963277234298
Telecom,Billing,4764.608337843604,7.567476058644452,0.059279506021824024,9.025619149520143,9,0,1,0,5.485658545712267
Retail,Logistics,5776.6760963872675,4.744955717923695,0.15122994379450155,2.8420205283455275,10,0,1,0,5.39763069359123
Telecom,Customer Support,9286.216235634067,28.434063606832385,0.07835505772237802,8.729898186328587,39,0,1,0,5.559059009970955
Retail,Billing,8300.943641456297,21.64520853079785,0.170929733953881,3.70923478337529,10,0,1,0,5.4357754439829495
Telecom,Supply Chain,3297.489460301699,22.508165772824572,0.0722988565410575,9.468990350425873,93,2,1,0,5.49866618297981
Banking,Billing,2448.8182002056587,15.482732280027093,0.14336951666917178,3.5295863405206167,3,0,1,0,5.387305766745914
Banking,Customer Support,2700.072762424129,14.767105772844019,0.018570711194213857,9.341636888464086,1,0,1,0,5.516271371956842
Banking,Billing,5093.768293180608,4.190616046752822,0.0832569472209608,9.67411643017672,76,2,1,0,5.47087089631103
Banking,Logistics,7466.0895671629205,17.23539177193576,0.07521373324383478,2.309422217113128,38,0,1,0,5.521824110621662
Manufacturing,Logistics,5081.870151111325,8.160578358154922,0.16516896046242546,9.770498949365047,80,1,1,0,5.394736521994871
Banking,Customer Support,771.1843186983147,29.33721465121177,0.19374052661337893,1.7715067158635405,22,0,-1,1,5.345849015329271
Healthcare,Loan Processing,7263.448934355811,24.100847260439274,0.09756744257166267,2.9671100795126977,44,0,1,0,5.510229715586412
Healthcare,Logistics,8079.104273842443,12.97676974559374,0.16671889265921405,4.99751902785524,73,1,1,0,5.433501651318396
Manufacturing,Supply Chain,2966.0288646852246,5.3888965020544575,0.14294199318189937,9.942376291405392,76,1,1,0,5.3885225851568865
Banking,Customer Support,6674.844818905169,23.774619043024735,0.19380333765610172,5.397067460488414,41,1,1,0,5.404021738356207
Banking,Billing,4323.259820438494,4.539559245358164,0.16411061772513671,5.953684988606373,41,1,1,0,5.373783238191987
Banking,Billing,8902.281621701684,6.490678851415044,0.0247208325331088,7.249824545712837,28,2,1,0,5.568036571701482
Telecom,Supply Chain,8467.733025791325,7.134095014582595,0.14552352725262488,9.714642024456563,15,0,1,0,5.438272271208209
Retail,Logistics,5301.776783265458,17.149828509919736,0.11174494593025099,8.050162601118199,66,1,1,0,5.465604867530841
Telecom,Customer Support,6945.904903554585,23.82464296572062,0.013122851007142161,3.0173860398132875,99,2,-1,1,5.602846327221935
Retail,Supply Chain,8845.16204011883,10.115131483016075,0.0577494621578343,3.726918375979192,59,2,1,0,5.5458150900748135
Banking,Logistics,5007.598399774927,3.455424613983393,0.1851334965551097,1.8786541564767196,3,0,1,0,5.350828881132562
Banking,Customer Support,3201.1823308393373,14.471615442208156,0.18595166082948306,6.800071277482658,99,1,1,0,5.36770359158066
Telecom,Billing,7561.294765304854,22.69519699363813,0.16178158743812054,2.6266627588529943,15,0,1,0,5.439844686369222
Telecom,Customer Support,2278.6559223684485,7.42825144953426,0.196538124622818,3.3166439963142915,40,1,1,0,5.323154391265411
Retail,Loan Processing,3946.458365259816,7.377811893141852,0.16324359267859895,8.993022896623394,5,0,1,0,5.369075589446792
Healthcare,Customer Support,8670.699647357258,28.469583793054614,0.011938795584196587,3.940801077988137,41,2,-1,1,5.620781164456055
Retail,Loan Processing,7271.781168666219,28.670458086456158,0.06468852465728724,6.099820465187503,56,2,1,0,5.554485178665339
Telecom,Customer Support,4097.728951950243,29.723506229785716,0.015818594625174945,4.578094079102593,27,2,-1,1,5.566294052780062
Telecom,Loan Processing,2225.9705738427383,24.422128445668623,0.027880514060136294,1.6662815866532221,99,2,1,0,5.5369771882136645
Manufacturing,Billing,3624.087069239142,6.457340905870421,0.05157975522064746,4.265774469070346,22,0,1,0,5.481395706769487
Telecom,Logistics,2912.6310773515866,7.14746410317858,0.10567612380184926,4.672613827323378,75,1,1,0,5.429120762246819
Manufacturing,Loan Processing,1843.283950644154,10.866532004149366,0.17103108065778339,9.061309917203664,41,1,1,0,5.350918802079199
Healthcare,Loan Processing,7458.995844300001,10.225843408671235,0.17377368366985055,3.9200558828170555,94,1,1,0,5.418330642925785
Retail,Billing,2595.4918798166977,28.739304723262265,0.12707835312588633,4.413170077858611,11,0,1,0,5.4310851240441815
Retail,Loan Processing,4596.257954660862,23.883145503569114,0.18635342842258465,8.046070918051011,95,1,1,0,5.398924492513346
Manufacturing,Supply Chain,3920.00852367748,21.996254972685062,0.10501184205213954,7.8306098609043815,88,1,1,0,5.470140666962762
Retail,Billing,9822.566048492745,6.3929334976858225,0.1789168483853083,8.184567489836418,63,1,1,0,5.426391218250142
Telecom,Supply Chain,3971.813217067383,27.37624122150756,0.0962723987030823,9.583936660684037,57,2,1,0,5.4837258378462375
Banking,Billing,891.8265796878725,25.00824100567904,0.06267275141015763,8.160017485553057,50,2,1,0,5.478758150724658
Manufacturing,Loan Processing,989.2749504636319,5.7456133985097875,0.18411845443908126,4.668473828961019,28,1,1,0,5.316473442746698
Retail,Supply Chain,5948.461841395341,26.2639396268682,0.08370766437898516,8.393576652082828,18,0,1,0,5.509142261154194
Manufacturing,Loan Processing,6033.69916220883,8.895178554743667,0.10564678068044771,5.5780716888094455,85,2,1,0,5.468422398254019
Manufacturing,Billing,4245.714005778284,3.3452226291310754,0.07248352018082867,3.4994262926670876,87,2,1,0,5.473081889199065
Banking,Loan Processing,4375.252553889094,20.04784688891209,0.13593914405523866,3.7262536131791113,96,1,1,0,5.441389045459132
Telecom,Supply Chain,633.932570124625,19.960335122145587,0.19905593275114675,3.014581497070585,99,1,-1,1,5.336026588128379
Manufacturing,Supply Chain,5213.810452853696,3.7530282774029247,0.014847574284306232,2.304936620377781,44,2,1,0,5.5356233172471185
Retail,Loan Processing,5096.920806265482,10.24670245916089,0.18097112114134928,2.660413706682853,53,1,1,0,5.377540050345528
Healthcare,Customer Support,1580.538253713751,29.791619405410618,0.010745950827960427,1.5686024495843744,79,2,-1,1,5.55350485250827
Manufacturing,Billing,1128.009922498183,20.674373343253368,0.0792032974177801,8.996057784391477,65,2,1,0,5.459314523277506
Manufacturing,Billing,1323.367656934956,22.172179831496546,0.04203529319500772,9.37907028684211,71,2,1,0,5.503354893912129
Banking,Loan Processing,1100.1796402634595,7.174601282524865,0.15389493832778475,6.28093353244506,12,0,1,0,5.34831375738064
Telecom,Customer Support,6136.111135813922,3.2846800591135152,0.019616059743862962,8.564406009478166,93,2,1,0,5.548999064837881
Healthcare,Supply Chain,2045.1782587888943,9.030149002487192,0.1151621411810223,2.652139923878324,64,1,1,0,5.411269265103451
Retail,Logistics,2589.1585066558882,8.218053170602566,0.0660359654306094,9.115064427042867,11,0,1,0,5.45639173151758
Healthcare,Logistics,1818.3642270992534,7.80177892169354,0.035397347284293404,5.557254036674575,70,2,1,0,5.489380846864767
